Apa uthum janadipathi uthum uthum uthum thruwan saranai digasiri 🌷🤴🌷🤲🏻💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷👏🤲🏻🤲🏻🤲🏻🤲🏻,0
Me kudu karayanwa athadanguwata gaththa aparada ballanta hoda sapa phasu gayak arandanna thibba kariyanta bissnas karanna kala kanninta kanna dannama narakai okunwa allalamaranna nathuwa bambu gahanawa,1
Kohomada hitange Laggala sathi pola???? 😂😂😂,0
Ahara nogatthata lamak na denna epa illiim,1
Ilage rata janadipethi fonseka🤣🤣🤣🤣🤣katin bateale harenewa mun aurudu. 5k kore keruwawe madaii,0
kanne nathiwa marila palayau thopi,1
Oda thumaga wada katayuthu nam anargai,0
Bandara matthayo oyala welassa addars aka sms karanna..nethin emel aka hari sms karanna bs,0
"Dinen,Dina Diyunuwewa me Karana Pinbalen. Udaukala Siyaludenata Bohomapin.🙏👍❤🌹🌹🌹🌹🌹🌹🌹🌹",0
aneka warayak pin siyaluma denata budusaranai.,0
Udau kerapu semata godak pin jayaveva bohoma pin teruvan saranai 💖⚘🙋‍♀️🙋‍♀️🙋‍♀️🙏,0
Wallassa tv ekata dalada samidu pihitai🙏🙏🙏🙏🙏🙏,0
Niyamai bandara sir👍👍👍👍👍🙏🙏🙏🙏🙏,0
Suba sandyawak Wallassa tv bandara sir atulu karya mandalayata Budu saranai Samta,0
Mhaloku upadidariyo kasebawai&ibebai haduna ganna bae borukiyanda epa oi owathe news da thawa thiyanawa wana kunu rate ewa oyanda😥😥😥😥😥😥,1
Oya pakayawa mata dapalla Okawa puka arala maranawa,1
Kary hambayo,1
Yahapalene sanhidiawe pretipale tabbi demellu ape policeyete hamuda wete arakseke anse adikereneyete abiyoge kerene tanete me I ita sanhidiyawe swilla badurdin eke call ekai hamuda petipalliwele aude sewille natere una ade e welawe pretipale ade Rate nitiyete abiyoge kerenne sulu jatinte puluhan wela onne yahapalene Saba wenese,0
"Ma mawlawarayak ,kasawatat,antawadiyakad kohada ,Horan video Kala ae,gawa gatanaya natara wanawanm kochchara hodaeda,agamate Mahenda rajapaksa tumanta godak pin,m",0
Haraka beruna ehenam wal thambiyagen.,1
Eka hoda wadak munwa kohomath ves wasa karandama baha ne,0
Dan kiyai aniyata beya venda epa kiyala polawa gela bassata passe kiyai api kiuwa ainvenda kiyala dena dekakma una nam tawath monawada kiyanne kadu harana eka nawath wanda danata beya venda epalu ane manda,0
covid ivarada? hee hee mukuth kiuve nehrne,0
"Samera ruwaneka,suba dawasak Wawa, stute hiru news oyalata budu saranai Oman m",0
Maulawi pakaya mursi huththige putha thopiwa maranna oba yako.,1
Kari tambi kohomada mage rate idam vikunanna,1
Oya. Mawlawiyath.neetichgayath.dennama.trastayan.wiya.yutui.nisipareekshana.sidukara.siragatakaranna.paryo.denna.,1
Awa gatik muslim hathtae atu ganda ganadipati tumani apita yahtin inna apa rata,1
Thambi heththa elawala danna one ape ratin okkoma,1
Muslem.anthawade.ballo.own.pawupetn.maranta.one,1
Penawaneda ratata nayakayek kalin nositima nisa Dan police yata wela thiyana kedajanka thathwaya Aparada madaleemata yamedi.,0
Thambi hma town ekama allan ynwa ape ewunta ganakwath na...,1
Rathana hamuduruwane oya asanaya me hamuduruwanta dennnako,0
apa hamuduruwana rata apa raka ganna nam p yanna ona nirogisuwa dirgayusa pathami tharuwan saranai ..,0
Ape rata palanaya karapu balli okkoma kare ape sinhala bauddayat arapu aeke oba wahansela natthan anith jathikayan sinhalayage puketh arala,1
Teruwan saranai.. Budusaranai hemotama,0
PADA SHOW .,1
corona enna kalin vala lanna dunna api virudda une nehe koheda valalanne kiyala. eth corona nisa vitharai prashne. ai muslim minissunta meka therum ganna beri. apita prashnayak nee oyala vala d3mmata eth corona thamaiprashne.,0
hee hee rathana hamudruvanta banin bauddayonta kiyanne? thopila hithin ahapan katada chande dunne kiyala? pohottuvatai aliyatai chande daala ivara vela comment vala daanava rathana hamuduruvo veda kare kuhakai kiya kiya daanava.,0
Ape hama paalakayama pakshema bayai kelin wada Karanna.Aththatama lajjai boru kiyala baleta enawa.,0
Muslim muslim eka tamay katakaranne .lankawa ema jatitama poduu oya tamay atrawadi .bodyeka tiyannama atrawadikama pin bath kala nikan Inna bene ekay pansala arala political ewith arabi ratawal nettam lankawata iga kanna wey vedkaranname ogollage kayyiya .,0
Sawamin wahanse wenam chande ellan.gobbayo gawaganne nathuwa🙏🙏🙏,1
Api chandey dunney obawahanseta,0
Theruwan saranai,0
Obaeahanse me ratata nayakathwaya deena me ratata ekanithiya awasyai,0
Oba wahanse kiyanna dewal serama eththa,0
Hamuduruwane obawahanse parlimethuwe ennama ona,0
Mamath kemathi ape hamuduruwnta nayakakama ganna aragena rata hadanna sudusu oba wahansema thamai .oba wahanseta sakthiya. Dairiya labewa rata rakinna niduk nirogi ausa labewa budu saranai oba wahanseta,0
Rathana hamuduruwo hitiya nisa oya pakseta mama chande dunne na,0
Oya modayanva andhanta hari dhaksai,0
rathana hamuduruwane parliment seat eka gnanasara hamuduruwanta denna godak pin,0
"mamath dunne chande ape jana bala pakshayata,,,,,budu saranai hamuduruwane",0
sakkili thambi meka arabiya kiyala hithan atthe.,1
Rathanage plan ekak meka.hamuduruvanta oka therum ganna bari eka thamai apita gataluva.sanga gata oba vahanseta therenne nadda.,0
Ane hamuduruvone me Sinhala jathiya agama beraganne. Harida vedanawen inna,0
Oba vahanse idiriyata vadinna.....Rate nayakaya Vermai ona hamuduruwane....,0
Hamaduruwane obawahanse nikam voice cut bayla kiyanne kelinma voice cut nodi janadhipathita gihin kiyannako boruwata muslim jathiya adagena boru dewal karanna epa dan katha karanna waraya gena owa wahaganna boru dewal karanna epa bayla nawathwann kondak nathi hamaduru kenek wenna epa...apita therena widihe rate janadhipathi ALI Sabry,0
"Kiyanna wachana na supiri sir 💯💪💪e padama niyameta theruna ,katapadam karan hitapuwa den tharka karala liyanna puluwan 👍",0
Man campus out ath mewa balnwa a tarm akarshniyi apitath ganna dewal tiyenwa,0
sir ugannpuwa hodata theruna sir,0
Ado goo kaapu thadiya oya ganja baila nawatthapang,1
Teruwan saranai ape hamuduruwane,0
Ape haamuduruwanta nidhuk neerogi suwaya !!!!!! Yoodha shakthiya!!!! Sinhala jaathiyama eksath Veva!!!!,0
Sadu..sadu...sadu.oba..wahansata.......................,0
hemadema mehama bana kiyala bawana karoth mage maw bima goda ab saranin berila budu sarana lebey,0
Ape hAmuduruwane jande ilanne API bawdda kiyala jande dinnata passe slam munge hitha kiyanna baha ape rata beraganna ona molen thama pirimi Hari kammali kondak Naha lajjai ape ratagana,0
galagoda aththèda hora geni kiyak innawada.podi hamuduwanta puke ariye ki denakutada.upasaka ammalawa dusana karanda puluwanda buddagama,1
Ane ape hAmuduruwane watina siddastana Tika rakadenna mehema giyoth hamuduruwanta athaharinna ussanawa apita balanna baha arthawath bana Tika deerga ayusha labewa,0
ane ape hamuduruwane kewata wedak ne.ape gon hetikareta.,1
premalal jayasekara wage eun parliment enavata api viruddai,0
Rajayak hetiyata apa janadipatithumata agamati karaya sadaka wagama hamudapatithuma athulu corona wanuwan satana yadana hemotama ma garu karanawa hada batiyan haurawaya budu saranai hemotama🌷🌷🌷🌷🌷👍👍👍💪,0
Jasinta kiyana eki lankikayek nevey ehenm apitha mona adamabarayakda mona reddak danavada danne😟😟😟😟😟,1
Ravf hakim keri huththa accident ekak hari vela meriya.val balla.😂😂😂😂😂,1
Corona thatuniyatawath senasiman enna edak danna lejjai mawa ahaddi puduma asahanakarayo enna lankawa endiyawath akai lingika wanna mun kanna monawada danna hegim palanaya kara ganna purudu wayalla,1
Muslim un serame illanne weneme munta weneme onnam yamallako arabiyeta yanne munge hamedeyakme wenemenak mun mune maguletade me lankawe jivath wenne kalekanniyo mun,1
Usme ganne tiyene aitiye nati une yahapalene nisa paliye ape daruwan husme ganne eke sadateme nati keruwa bomba gahala laja nati kame me sakkili unp hatikerete tawe katat kerenewa,1
Me wage math pethi kohomada ape ratta enne..munta wedi thiyala danna thiyenne,1
Giye anduwen mu 19 genalla munta one one widiyeta dewal kera ganne hodai giye pare munge gewal wela thamai nadu ahuwe pare hattea mekelata lejjawak na thamath bath kane harak samagijanebalewege🐂🐂🐂🐃🐃🐃🐃🐂🐂🐂🐂,1
Sajithage un hamadamath usawi yane ake misak wene kerane deyak na me rata wenuwen🤣🤣🤣🤣🤣usawi yannath kauru hari inne apaye 🐸🐸🐸🐸,0
Stute hiru news oba dadanata suba dawasak Wawa taruwan saranai Oman m 🖐️,0
Rahau fakimge Galbani gani uge wennati kata wahapya topi boru kiyane balla🐕🐕🐕,1
Dan kohomat awaranaya wadi ape janadi patti tumage ussahaya jayawewa❤❤🌹🌹🌷🌷🌷🌷👍👍👍👍🙏🙏🙏🙏,0
Ane janadi patti tumeni udau karana pau 🌷🌷🌷🖤❤❤❤❤❤🙏🙏👍👍👍,0
Udin pennala yatin rta kawa sirisenaya giya anduwe balo kata wahapiyu🐕🐕🐕🐕🐕🐕,1
Topi kata wahapiyu aurudu5 topi rtta kawa balo raniya sajiya samagi balu wege🐕🐕🐕🐕🐕🐕🐕,1
Mewata mona tarm kapa karanawada hamuda patti tumeni obata jayawewa❤❤❤👍👍👍👍❤❤👍👍🌹🌹🌹🌹🌷🌷🌷🌷🌷🌷,0
Janadi patti tumata jayawewa❤❤❤❤❤❤❤❤❤❤🌷🌷🌷🌷🌷🌷🌷🌷🙏🙏🙏👍👍👍👍👍👍,0
Mahinda raja paksa gotabaya raja paksa basil rajapaksa namal raja paksa ape ratta utum minissu dipalla rtta hadana kata waha gena boru codana dannattiwa❤❤❤❤❤❤🌷🌷🌷🌷🌷🌷🙏🙏🙏🙏👍👍👍👍👍👍,0
Ane rattaran janadi patti kenek apitta deviyo dunne aperatta beragana apuda idala prasna prasna godak akka ratta bara gatte dirga ausa labewa❤❤❤❤❤❤🌹🌹🌹🌹🌷🌷🌷🌷🌷🌷🙏🙏🙏👍👍👍👍👍👍,0
Ounta nidahasa denna apa balo rtta kala mun wage sakkili ratema turan karala dana ona horu akekewat rassa karala na,1
Manga desa drohee para balla demala diaspora we gu kala dope wela bila gahanawa!,1
Kalu kale hiru dakinakan aduma taramin gramasevakayavath dakke nene ekai pudume chande deepalla,0
matt.jawaram.medalimat.sahayawan.siyalum.ayat.kisim.karadar.hiriher.nowewa.prsansaneeyai.janadipattittumani.💕💕💕💕💕💕💕💕💕💕☝☝☝☝☝☝,0
Mangala samaraweerage katata wede tiyanna one henagahana katha kiyanawata mun tiyanta watinne,1
Awamangalaya ponnayek ne jathiya agama muta nehe sakkili geri ponnayek n g o akek mu,1
Me patta boru kiyana ponni oya dewal karapu ponni kiyanna aethi api dekkane hiru nalikawe maddaya thibunu spikaraya galawa pole gahapu heti patta ponni,1
Pasu giya anduwe sira 8 wenakota nida gattha pathalaya raja kara horu jogi natuwa dan thamai ape janadi pathi thuma mewa iwara karanne,0
Lankawa pinata pahala una janapathii,0
Kerat bit chooti baba idakin munta hena gahanawa.atha paya holola hamba kara gena kapiyauko,1
rata wanasana 20 epa,0
RAJITHA LAT KATA GHING GU KAPAN PONNAYA,1
Ammo me ganu kohomade Dario hadane,0
Ane bola sakkili premas tho oya gumuke redenne nedda bole jara jara gala kiyavanne amude revagana aneka beheth hora ragedeya unp avajathakasakili thopila ge.,1
paskuprharay.deiles.heladakimi.dedineetipiyawaraganna.b.s,0
Ane me ganaya kiyana katawa yako rajaya aehema karanna taram moda na me gotabaya rajayai buruwanee,1
Ha karagena palauau topi wage un marennama one ballo ahinsaka minisunta gewal hadanne,1
Kohpmada dan me matjawaram allana lassana jaya polisiyata ha janapatitumanta,0
Haa obala kawadada 19janayata kisideyak kale kariyoo balako ain karana hati nodaki rajitayo too makabavila pala,1
"☎️ sajet hariyata haseranna gala kadagattu🐮 waga,20,Tamae apata ona",1
"Niduk neroge suba dawasak Wawa.samera ,esara,stute hiru news,budu saranai Oman m",0
Ane ponna sajith toge anduwa karapu awa dega arinna tamai dan ape anduwa mahansi wanna ponnayo,1
Ponna sagiya tho kata wahagena hitapia,1
Rate awaneethiya thuchcha vidiyata awabaawitha kale premadaasa alugosuwage kaale tharuna thariniyan asudaahak vithara amu amuwe mara demma,0
19 hodai rajitha ponnayata horakan karanna,1
Ane mun hithamathame me de kerada manda..,0
Gammanpilata Gotha weema mokak hari awulak wage,0
Lankawa minisau bohma danaka karla tiyana kudu bisns,0
Gothaya kiyanne uge mathayata viruddawa katha karannath epa kiyala muuta chande deepu ewon uuta viruddawa katha karanne kiyala uuta penne nadda dn uuta apiwa penne samagi balawege wage anee,0
Ana tummodar prdasayasahanna kudu thiyanawa hanwalla nathna avissawalla polesiyata api keyanawa ma gana goyala balanna,0
Lakmathawaga virodara ranaviruwo apa hadawath wala semada redevi.theruwan saranae.,0
Mekat Chanda gunduwakda danne naha,0
Kovil 13 k kada dhamana kota obathumanla monawadha kare janathawata kiyanna ? .,0
pala yanna r ss antha wadiya baudda jantha wani poddak ewasanna moo pahuwenakota hema jathiyatama kelinawa,1
Oba thuma hodai wage mama nam adamai dakke mehema karha kala eka hodai dan Katholuka awlak hadei,0
Satahtui obathuma gana.Ugath buddhimath Mahatthayek.lankawata adarea manaussayek,0
Obata godak isthuthi .,0
Budusarani,0
Manna.niyama.damala.minihak.ratata.adaraya.ati.minihak.gaatingasamagiya.ganahitanaminisun.hari.adambarai.hari.dakmak.tiyana.kanak,0
atthatama garu karanawa oba thumata.tamil hamoma ekawage na kiyanna hidama udaharnayak.oya vidihatama anith ayawath wenas karanna.obata pin.api okkoma ekama rataka minissu.🙏🙏,0
Oba thuma Seba minisek,0
Oba tumage mahatma gunaya age karamu obata jaya saha Theruwan saranai,0
Mahattauo sinhala budu dahama adahana kisema kenek trasta vade vada karanne na,0
Godak hoda katavak b s konda pana nati nauakauan ennakan ratata deiuangema pihetai,0
OMA TUMATA BOHOMA PIN ME ATTA KATA KALATA,0
Niyamai mahattayo oba wage minesun tamai me desayata one ... oba tumanla anthawadingen obage jathiya mudawaganna ... api eka rataka sahodarayo wage jewathwemu,0
Balu desha paaluvanta saamayen pirunu rataka inna kota saban gevunu gedavillu vage thamayi . Kaalakanni,1
Slankawa budunge desayai topi okkoma jiwath wenne sinhalayanta pin sidda wenna budunge ratee balu antha wado hethi karee,1
Anth wadi okkoma athugala danna one occara kalayak hema jathiyakma eka muthuwa hitiya den tamai me payayo rata kanne,1
obatumata terena taram me mahamola walata ternne naha obatuma pamanai sinhalaya wenuwen sangaratnaya wenuwen katakala bohoma pin heta obatumata wiruddawa chodana karaida sanne naha,0
suvapathvewaa.mithraya,0
Obage katha godak ahala thiyenawa.aththatama oba hoda manussayek,0
Obathumata sthuthi madis tha bawayata,0
Machchan ombalawage desapalanaya karana aya tamai demala samajaya tulin mauviya yuthu.,0
Obathumata sthuthi,0
wery Grade LANAKAWA Deunukaranna meawage Mahattaru Ratata Oana Meayala Ratata Sampatahak Meayalawa Araksha Karana Eaka Singhala wana Apage wagakema,0
Me anduwatanam kade yanna epa attha katha karanna,0
Obathuma athulu swalpayak athi hoda aya obata devi pihitai,0
Oba tumata tuti me gena denuwat kalata dayas porawa tamai me serama karanne,0
demala kariyantath keyanna thiyenne meka sinhala ratak keyana akai demalunta puka dena sinhala kariyantath ekkala thamai keyanna thiyenne meka,1
Kari ponnaya ammata huka wanava dana ganin sinhalayo aussa ganna epa ayeee,1
Buddhimath Arunkanth mathidunta siyalu deviyange aarakshawa labewa !,0
Menna niyama naayakayek . Oba wagey aya thamai apey ratata watinne. Api obata hisa namaa aachaara karanawa ! Dhirgayusha wewa ! !,0
Janatawata atta kewata obatumata thanks 👍👍,0
Obe adahasata api ekagai oba vani aya api agaya karanne oba apata adambarai oba saba sri lankikayek,0
Meka singha bawudda rata tama inna bari aya palayalla echcharai.,1
Apita upades epa oyage ayata kiyanna ahema karanna epa kiyala.ai apita kiyanne.ape kollo ewasana nisa tama oluwata atha hodanne.,0
Obatumata edina tamai oya prakasa karanna tibune kamak naha danhari. Watahunane,0
"Kelehi guna nati piyatumanla ,PASKU praharaya ta viruddawa OHOMA pelalali giyada",0
Onna rattata adarae hendu aya👍👍,0
obathuma niyama edithata hadawathak thibena niyama mahathek.,0
Ow aththatama nichi ape ganasara hMuduruwange photo akakta sarAppuwan gahana 1 ape hala dakinawa.nichi,0
bohoma hodai kathawa hamoma mawa tharun ganna ona ..,0
Kohoma moka deagaluwath me rata allaganna bahea obathumalawage aya watinawa obathuma hindu aya deanuwath karanna,0
Mawenuwan kate karapu hodame katewe,0
"Hamuduruwan wachanyak kiwwot CID ekata gennanawa.et jatiwadi adahas wapurana badurdeen,Hisbulla,asad Sally,Vigneshwaran ,Sivaji lingam la monawa Karat ,kiwwat dakinne t ne ehennet ne",0
"Kadinal thumage awadanaya pinisa,",0
Apita kagenwat adala nane ban api diyunu unanam athi ara ratin me ratin meka kiwa araka kiwa kiyala apita vitarane ban me serama,0
Okai aththa meka haki thak share karanna jathiwada lebal gahala Inna okkoma aen karanna welawa Hari,0
Maka Sinhala baudda rata k thama eka katawath nathara karanna ba .,0
ARA gajendaran party eke ayata neethiya kriyathmaka kalauthuda nathida?,0
Pala Pako yanna,1
Arunkanth mahaththayo. Oya kristhiyani pakayala kavada hari oyalage hindu ayath kristhiyani karanava.kavadahari demala kristhiyane vei.pulleyar sami nathivenava.,1
Oya tarm pahdele karnna,0
Sinhalayani taerum ganilla U. N. P kawoda kiyala lankawa baeragana Gootabaya metitumawa Janapati karanna aekwana,0
Ammata hukavanava kristhiyani pakayalata min passe.loya pakayalathath kelinava huththige puthalata.,1
Me antuwa ponnayo inne sinhalayani kapuwoth eka let jathibeda athahara ekathuwenna mechchara Kal API bayanathiwa ekata hitiya,1
Oya Hari aththakiyanne me rata mechchara kalayak jiwath una rate hamoma me rata aithi samagiwa jiwath viya yuthui,0
"Derana hiru sirasa chanel kawruth mey vedio eka news walata dammada?media th unta orna ewa thamai darnne,meyka kichchara honda pahadeli kereemakda?",0
Oba.thumata thaeranadae ape karey janadey ponna ranilta.thaeran Nha.munta.hana.ganda.ona.ahinsaka.minissunta.karana.awata.hena.ghanda.ona,1
Honda pahadelikereemak,0
"Oya atta kiuwat boru kiuwat apita kamak ne. Meka Sinhala Bauddha rata. eka piliganna wenawa Tamil , Muslims serama echcharai...",0
unp ballan passe yanaun me ratarekaganna jathiya rekaganna agama rekaganna ona un nemei,1
Obathumata apita therena tika me anduwe inna mahaekage indala pahalata wagakeemak daranne naha.kalakanni mongala ranila sajith saha buddasasana kiyana ponna amathiya deshadrohinge chandanisa sinhalaya golukaranawa.,1
Hmmm oba tuma atta kiyanne,0
Ownwa. Elawanda iwarane eta kota,0
Muslin wage wena jaten katteyak wenda ate,0
Munwa alla maranna oni parahatta,1
ME AWEJATHEKA DESADDROHI AMENA SAKKILLIYANWE PRESIDDIYE <br />GAL GASA MARA DAMIYE UTHUIY,1
Hoda.hoda.sallam.essarahata,0
Oya.narakadenwa.allala.okkoma.ahanna.ona.rata.thopada.apada.keyala,1
ado mokunda bn un<br /><br />muslim unda???,0
Me thirisannuta thamai ella marannama one,1
Bokka budusaranai mchoooo,0
Machan mamath Muslim thamai me vage para wada karana ballan va ellala maranna oney..,1
Oya salliwelata karana wada kalakanni okun gana awadanayen sitinna,1
OBA KIYANA KATHAWA SAMPURNA ATHTHA KISIMA AGAMAK ADAHANNE NATHI BALLO THTHTAMA INNAWA OKUNTA UPARIMA DADUWAM DENNA ONE,1
Ape budunge agama wanasanda katath ba ape ratata budu saranai,0
Niyamai...supirima kathawak mama ubata respect karanawa heshisha.eth uba samahara walawata kohawat nathi ganu ganalla karana vedio walata wada me wage wadagath vedio karapan.ubata jayaweva malliyo.....,0
Buddhagamata niggrhakarana unwa galghala karanna one,1
Malli kawdawt katolik aya balu weda karanna,0
Ponnayo 33k unlike kara etha.,1
Hari ammekuta appekuta jathaka nathi sakkiliyo owunta padisan denawa,1
ai pirimi burukawa anda dan burukawa thannm kalot hari aka adura ganna pluwan gannida minihada kiyala,0
okunga muna pannanna appita,0
Me nam..sakkili awalam. idakin munwa marala danna oni,1
sthuthi bohoma danuwath kalata,0
Saho ubata godak adarei ban niyamai ape kama thiyenawata,0
Onna aiye oyage channel eka subscribe Kala❤️❤️❤️ niyamai aiye,0
Amooo adareI godak ...,0
Malli mamath tamil tamai mag me wanakan inne shihala ayath eka tamai apinam homa na,0
Oya video eka balala wenna ati ara duliya kiana aka hamuruwarunta kunuharupen baninne,0
Onna owa tama me samahara un you tub dagana hamba karanne malli onna ohoma atta hoyala danna,0
Ana deviyana ma apita mk una malli godak hodai danuwatkaranawata bs,0
Mewata neetiyak nedda,0
Kalisama gallola balala nealanna thibunanee duwanna,1
Ade aiya loku deyak fb page 1ta video 1k hadapu 1,0
RESPECT HESHITHA BRO... MANG MUSLIM UNATA MAATH KIYANNA KEMATHI LANKAVA BAUDHDHA RATAK KIYANNA.. MANG KAVADATH KIYANAWA,0
Okunta kiyanna deyak na bn pakaalata😠,1
"Sahodaraya api obata patta aadaree, Jaathi beedha wedak naa bro..api ekamuthuwaaa jeewath wenna oneee bro...luv u bro ❤.",0
Budusaranai kollo Ubata adare mewa danawata 🌹❤️,0
Munta rajakale daduwam denna oni para haththa,1
Ara indika thotawattha karanneth dharmaya wikurthi karana eka. Balanna eyage videos. Blind wela ipadila thiyenneth pawata kiyala eyata terenna Dan karanneth paw,0
Munwa alla maranna oni parahatta,1
ME AWEJATHEKA DESADDROHI AMENA SAKKILLIYANWE PRESIDDIYE <br />GAL GASA MARA DAMIYE UTHUIY,1
Hoda.hoda.sallam.essarahata,0
Me thirisannuta thamai ella marannama one,1
Dn sapada......,0
hambayoi demalui ape rata winasa karanawa,1
Hondhata thibunu ratak. Api watichcha thanak,0
Meds mulane asuchi kana baiyanta Oka ganak ne .rahai unta .thopita wage un nisa ratata Ada kelwela thiyenne,1
Top 10 ara hora takkadiya mahindanandata kiyanda oney. Deng umbala thamai lankawe inna kamba horu.mekata umbala wandhi gewenda weneva,1
Maraa khomat horaa thamai,1
Munta marrenda kalinma panuwoganda one,1
Ko me ganagediyo tika....,1
Hondatama kiyanawa,0
Ane ban baila gahanawanee. Sakk,0
Ana rajapaksa paramparawama kunu welama marela pala,1
hora wesige putthu paulama akai.. ko okunta naduu,1
Sajith gana visvasayak thiyanna puluwanda eya se,0
unlike karala thiyennne 3% ewun,0
Illa as unama harida? Ethakota horakan karapauwa.,0
Gotabe Americaven avith chande,0
kavatha vath appe rata goda yanne na ma kalakani hinda,1
"Tika dawasakin amathaka wela yanawa, kalabala wanna epa",0
Rajapakkala kawadawath illa as wenne naha,0
Ella as wiya youthui,0
Gaman pilata hana gahapiya,1
Raja sini hora. Rajapaksa Sapaya.,1
Holman pile Amu HARAKEK.,1
Moda janatavata ova vadakna unta tava mokak unath jayaveva kiyai untama,1
Den saneepada,0
Sini nikadan hakurukapalla sini genaekath nawathapalla,0
Sinisena Hemaekemma.. 1.ka HORAKAMENUTH No.. 01..,1
Hora huthaga puthala,1
Higaa kapn mahinda rajapaksa,1
Pahara ballo,1
Hena gahano anduwata,1
Wesa huththi...thopi wage vesiyo hadapu maha ekatath hena gahanawa...patta huththi..,1
Lakawa winasa krna gon huththi thoge baduwa kunuwela mriyan wesi podi ekk hdnnagnna ne lnkawe sadashare knwa wesii tho,1
Hiii piumi akki paw ane oya .pirimi pirimi widiht hitiynm iwaraine .akki jeewath wenne eyt hoda widihata .eyt prshnyk nettam apita kohomath prshnyk nane.akki oyge number eka dennakoo plz,0
Pumi akke coll me ane aniwaremma coll ekak ganna.,0
Wife ta wahakanna hithila aththe dn 😆🤣😂😹😆,0
Sinhala bh wage kathawa 😆🤣😂,0
Adum nathuwa video akka karana akka.,1
Oya haluwen innakota oita wadiya lassana athi nada akka.,1
Niyama kakul deka.dakkama naginawa.,1
tho me samajete karana aparadeta tho naki unama marenne redi natuwa. Redi100ta giyath ballo heluwen.wesawi.,1
Ane wesa balli thoge gedi kapala thel Danna ona.thota witharada gedi thiyenne.thoge owa hamadama pennagena innakota epa wela.thopiwage awun haduwata wada hodai eladenak haduwanam kiri bonna thibuna.,1
Oy ohoma inna mnkh,0
Spiri gedi deka,1
Aththatama oyage hasban kauda akki,0
Pala balli u kiwe atta,1
Niyamai,0
owe aka atha,0
Gon huththak. Meki budu dahama genawath sinhala sanskruthiya genawath danna wesiyak nemei. Me wage kunu vidio danna epa ban,1
lankawe sanskruthiyak kiyala deyak thiyenawa,0
Lassanai godak,0
oya lassanai sudu piuma,0
Comments daana godak kollo pirimi newe cheetha ...ponnayo,1
Manam oyata harima asai godak lassanai,0
aththaa akkiyo apii inna one apits ona widiyata mokada rate lokayage kathaa wadak nh adinne apinam salli apenam katawath parshna thiyenns bh ne🤣🤣🙄🙄🤫🤫🤔,0
Daruwek enna amma kenrk enna hti tu nodakin,1
Oya hodai ane. Oya banna meeharaka anunge opadupa. Hoyanava. Athi,1
Oya ge than gediya maru,1
Iyaaaa,0
Oya kiyana de aththa,0
Mara akke niyamaii el❤️❤️,0
Kiyannako,0
Matakad mama,0
Data aka kawada 😂😂😂😂😂😉OK. .......,0
Anemanda bn munuth,0
lida inna gmbooo lida pramana vitaraina danna,0
oya oya jiwithe widinawa newei akke widawanawa balanna ketha oyage huuu heluwen oyage amma paw minissu eyatai baninne,1
lajja nathi ganiyek oya gahanu wechcha apitath lajjawak balanna aththatama oya oya adina widiya oyata banapu kena hariyatMa hari oya wesa ganiyek,1
hebei akke oy kyn ek atth..,0
Uba potta sudu unata hutta wate kalui neda,1
Puh,0
Anunge magul hoyanne nathiwa thaman hariyata hitiyama hari. Api piumigen Kenneth na piumi apen kanneth na. Ratty kochchara asadarana wada vinawada a dawal walata katha karanna ballek wath na. Wadakata nathi anunge kunu hoyana wa. Anunwa hadanna ba thamanui hadanna one,0
Sudu Nangiya api denna mona hari karamu,0
Gonjata kela uneth me wesi nisa thmai.dem bath ekak ehma beda gena plyn ghn back side eka ilaganin,1
Ela naigee,0
Mona unat oya lassanai akkiyo.anika oyata mada gahana eun m qwat oya watenna EPA tawat nagitinna.umma akkiyo,0
Menna me don petiyata kiyala diyalako ratatama podu u nithiya andukramaya kiyala. Unta one nithi walata inna meka muslim ratak newe kiyapallako. Muntada anduwalin andukaradura dila thibune.,0
Hupan thambi pako 🖕❌,1
Hoo hoo bijja athda thota pakaya,1
thota shot eka onada sudu van eke yanna asada...goda dura ...thope kona sunnaththu krala 4kta hukanna puluwan nam kona kapan nathi sinhalayage bale khoma weida ura kapiya ura badhala,1
pala hambayo yannawa ura kapiya urumas kellak thoge payye kona nemei mulu payyama kapadanna ona,1
Pala pala tho uda biruwata thopita ona dewal karanna meke hambenne na yako,1
tho hari waradi balanawanam ratawalwalata nithi mokataha paharayoa,1
Mata ehenam okava hamba unanam kana palanava..uurage.,1
"ane uduburana ballo rate ganu thota gahanne<br />ape ganu nemi, <br />Muslim ganu kalinma thota kelinne<br />thawa burapan ballo thota mokadawenne balaganin",1
"Munge widihata api inna dunne, munne pettaka inna anik minissu e widihata ne kiyala ahinsaka minissu meruwe, kuranaye ewage igenweem tiyenm api mokatada tawat sadda netuwa inne,",1
Toge kauta kawata madi peretaya topi uda paninna epa hutto nidagana inna sinhaya awadi wenawa hutto ponnaya to pala ape ratim peretaya,1
Moda hukanna,1
Ado tho palayan muslim ratakata....meka ape bautha ratak neethiya okkomatama akai..........aka rate neethi dekak naha................,1
Pakaaas saali ammata huka gannathiwa hitu ura,1
Ane hutto toge pukata wedi tiyANNE,1
Ana hutto saudiyata pala to,1
